id,from_time,to_time,from_lat,from_lon,to_lat,to_lon,from_alt,to_alt,from_speed,to_speed
39dd42CCM71EU ,1717848119.0,1717849079.0,46.4865526102357,3.256072998046875,44.84211730957031,5.011989048549107,11049.0,11117.580000000002,0.23623229074610758,0.24801931178763695
39dd42CCM71EU ,1717849079.0,1717850939.0,44.84211730957031,5.011989048549107,42.61815475205243,9.303823071856833,11117.580000000002,1280.16,0.24801931178763695,0.07943652913848928
39dd42CCM71EU ,1717850939.0,1717850999.0,42.61815475205243,9.303823071856833,42.60127258300781,9.357355291193182,1280.16,1043.94,0.07943652913848928,0.0
49c3e5OKDUI87 ,1717848239.0,1717848299.0,50.38977154230667,14.876527528505068,50.409649347854874,14.855816815350506,464.8200000000001,586.74,0.04422276494154837,0.04985194772937339
49c3e5OKDUI87 ,1717848299.0,1717848659.0,50.409649347854874,14.855816815350506,50.55500793457031,14.739387913754111,586.74,716.2800000000001,0.04985194772937339,0.054216835514728536
49c3e5OKDUI87 ,1717848659.0,1717848839.0,50.55500793457031,14.739387913754111,50.585723876953125,14.67325310958059,716.2800000000001,640.08,0.054216835514728536,0.057032380437148984
49c3e5OKDUI87 ,1717848839.0,1717848959.0,50.585723876953125,14.67325310958059,50.565948486328125,14.743724622224503,640.08,693.4200000000001,0.057032380437148984,0.052243991943016446
49c3e5OKDUI87 ,1717848959.0,1717849139.0,50.565948486328125,14.743724622224503,50.568878173828125,14.619477924547695,693.4200000000001,754.3800000000001,0.052243991943016446,0.05065940345356836
49c3e5OKDUI87 ,1717849139.0,1717849259.0,50.568878173828125,14.619477924547695,50.51683044433594,14.593891344572368,754.3800000000001,723.9000000000001,0.05065940345356836,0.034694338614759616
49c3e5OKDUI87 ,1717849259.0,1717849379.0,50.51683044433594,14.593891344572368,50.506439208984375,14.613840203536183,723.9000000000001,784.86,0.034694338614759616,0.0526782396413915
49c3e5OKDUI87 ,1717849379.0,1717849739.0,50.506439208984375,14.613840203536183,50.42380122815148,14.829093314505911,784.86,670.5600000000001,0.0526782396413915,0.048074994666296694
49c3e5OKDUI87 ,1717849739.0,1717849859.0,50.42380122815148,14.829093314505911,50.38655943789724,14.88357956345017,670.5600000000001,609.6,0.048074994666296694,0.04245735868293534
49c3e5OKDUI87 ,1717849859.0,1717849979.0,50.38655943789724,14.88357956345017,50.39424133300781,14.934684351870889,609.6,556.26,0.04245735868293534,0.030210482034917763
49c3e5OKDUI87 ,1717849979.0,1717850039.0,50.39424133300781,14.934684351870889,50.40582275390625,14.916687011718748,556.26,411.48,0.030210482034917763,0.0
4d24c6WZZ347  ,1717848059.0,1717848119.0,46.89765542240466,11.350919283353363,46.95319224212129,11.228942871093748,8275.32,8275.32,0.18554574821946193,0.18526397692656119
4d24c6WZZ347  ,1717848119.0,1717848719.0,46.95319224212129,11.228942871093748,47.65992736816406,10.463790893554688,8275.32,4046.22,0.18526397692656119,0.14802801933699564
4d24c6WZZ347  ,1717848719.0,1717848959.0,47.65992736816406,10.463790893554688,47.95653262380826,10.424898587740383,4046.22,2324.1,0.14802801933699564,0.1320899254902858
4d24c6WZZ347  ,1717848959.0,1717849079.0,47.95653262380826,10.424898587740383,48.058482024629235,10.454618013822117,2324.1,1706.88,0.1320899254902858,0.07796711309855599
4d24c6WZZ347  ,1717849079.0,1717849199.0,48.058482024629235,10.454618013822117,48.03031792074947,10.344120905949518,1706.88,1112.5200000000002,0.07796711309855599,0.06877485069504988
4d24c6WZZ347  ,1717849199.0,1717849319.0,48.03031792074947,10.344120905949518,47.99299621582031,10.250038146972656,1112.5200000000002,685.8000000000001,0.06877485069504988,0.0
346184VLG7GT  ,1717848059.0,1717848119.0,51.62164306640625,4.082163217905405,51.74267578125,4.150902000633446,11422.38,11407.14,0.23780401799294296,0.23258490953632466
346184VLG7GT  ,1717848119.0,1717851179.0,51.74267578125,4.150902000633446,58.021636962890625,8.382656958795364,11407.14,11140.44,0.23258490953632466,0.24376964337664206
346184VLG7GT  ,1717851179.0,1717851599.0,58.021636962890625,8.382656958795364,58.832611083984375,9.229578818044356,11140.44,10005.06,0.24376964337664206,0.0
471f66WZZ8002 ,1717848059.0,1717848119.0,48.02733857752913,10.336655836838942,48.006866455078125,10.284919738769531,1074.42,845.82,0.07451658152419668,0.0
4cae49RYR5593 ,1717851299.0,1717851359.0,55.92259811142743,-3.450479507446289,55.90067200741525,-3.5448074340820312,762.0,1440.18,0.10606970555361835,0.12196235952689921
4cae49RYR5593 ,1717851359.0,1717851599.0,55.90067200741525,-3.5448074340820312,55.848724365234375,-4.06494140625,1440.18,4084.32,0.12196235952689921,0.0
39e686AFR95ZB ,1717848059.0,1717848119.0,49.06726901814089,3.018132259971217,49.0458549887447,2.932482267680921,1592.58,1592.58,0.11133180958728266,0.10480709224360292
39e686AFR95ZB ,1717848119.0,1717848359.0,49.0458549887447,2.932482267680921,49.029876708984375,2.6219998873197112,1592.58,419.1,0.10480709224360292,0.054257081394848444
39e686AFR95ZB ,1717848359.0,1717848419.0,49.029876708984375,2.6219998873197112,49.02754211425781,2.5774911733774037,419.1,266.70000000000005,0.054257081394848444,0.0
4d2535WMT6749 ,1717849019.0,1717849079.0,45.34597623146186,10.978758276962653,45.28815835209216,11.049633491330033,1211.58,2423.1600000000003,0.14146439804961775,0.14815607876290565
4d2535WMT6749 ,1717849079.0,1717849259.0,45.28815835209216,11.049633491330033,45.078300864009535,11.297026843559452,2423.1600000000003,4632.96,0.14815607876290565,0.18801756860610197
4d2535WMT6749 ,1717849259.0,1717851599.0,45.078300864009535,11.297026843559452,40.31451726363877,13.60775340687145,4632.96,11231.88,0.18801756860610197,0.0
4d250aDAH4063 ,1717848059.0,1717848119.0,36.021240234375,11.778202056884766,36.03818214545816,11.655383820229387,12207.240000000002,12207.240000000002,0.1867317271224427,0.0
405638EZY362J ,1717848059.0,1717848119.0,54.64213225801112,-5.611849698153435,54.67956025721663,-5.705982555042624,1889.76,1546.86,0.12244667443956721,0.11597624733421764
405638EZY362J ,1717848119.0,1717848299.0,54.67956025721663,-5.705982555042624,54.72532110699152,-5.961331454190372,1546.86,1036.32,0.11597624733421764,0.09013658181059615
405638EZY362J ,1717848299.0,1717848419.0,54.72532110699152,-5.961331454190372,54.68925476074219,-6.097654454848339,1036.32,518.1600000000001,0.09013658181059615,0.0
44ce77BEL7ZQ  ,1717850459.0,1717850519.0,50.892333984375,4.425114812077703,50.87740623344809,4.361724853515625,754.3800000000001,1356.36,0.07910915048295215,0.11418572855781561
44ce77BEL7ZQ  ,1717850519.0,1717851059.0,50.87740623344809,4.361724853515625,50.24885559082031,3.6131286621093746,1356.36,8107.68,0.11418572855781561,0.2016075819897139
44ce77BEL7ZQ  ,1717851059.0,1717851599.0,50.24885559082031,3.6131286621093746,49.426326428429554,2.9032094855057564,8107.68,10835.64,0.2016075819897139,0.0
49d2e4TVS70J  ,1717848059.0,1717848119.0,40.42638229111493,25.993465076793324,40.34513854980469,26.1151123046875,12923.52,12931.14,0.22837980001941058,0.24451697142206005
49d2e4TVS70J  ,1717848119.0,1717848719.0,40.34513854980469,26.1151123046875,39.42572021484375,27.27779885996943,12931.14,12931.14,0.24451697142206005,0.23400363124112525
49d2e4TVS70J  ,1717848719.0,1717849739.0,39.42572021484375,27.27779885996943,37.51506042480469,28.618040693567156,12931.14,7947.660000000001,0.23400363124112525,0.22659020022190082
49d2e4TVS70J  ,1717849739.0,1717850039.0,37.51506042480469,28.618040693567156,37.047388109110166,28.666196076766305,7947.660000000001,4625.34,0.22659020022190082,0.12595049755942242
49d2e4TVS70J  ,1717850039.0,1717850159.0,37.047388109110166,28.666196076766305,37.050041586665785,28.83851424507473,4625.34,3909.06,0.12595049755942242,0.10121370055546558
49d2e4TVS70J  ,1717850159.0,1717850219.0,37.050041586665785,28.83851424507473,37.09347482454979,28.880011517068613,3909.06,3870.96,0.10121370055546558,0.0
3c66a3DLH62W  ,1717848059.0,1717848119.0,46.40452756720074,7.585166931152344,46.51995849609375,7.671739531726373,10774.68,10767.06,0.24078337557631252,0.24161029554300473
3c66a3DLH62W  ,1717848119.0,1717848599.0,46.51995849609375,7.671739531726373,47.411590576171875,8.432762145996094,10767.06,10744.2,0.24161029554300473,0.2513513370532242
3c66a3DLH62W  ,1717848599.0,1717849499.0,47.411590576171875,8.432762145996094,48.465069269729874,11.220944053248354,10744.2,9136.38,0.2513513370532242,0.2385067620263633
3c66a3DLH62W  ,1717849499.0,1717849619.0,48.465069269729874,11.220944053248354,48.695343017578125,11.311551607572117,9136.38,8884.92,0.2385067620263633,0.1961541439040526
3c66a3DLH62W  ,1717849619.0,1717851059.0,48.695343017578125,11.311551607572117,50.11482238769531,8.902828818873354,8884.92,1493.52,0.1961541439040526,0.0889888558850879
3c66a3DLH62W  ,1717851059.0,1717851299.0,50.11482238769531,8.902828818873354,50.05743511652542,8.638668575802365,1493.52,411.48,0.0889888558850879,0.06285105143038774
3c66a3DLH62W  ,1717851299.0,1717851359.0,50.05743511652542,8.638668575802365,50.045654296875,8.589140239514801,411.48,190.5,0.06285105143038774,0.0
06a1bfQTR18L  ,1717848059.0,1717848119.0,52.58074951171875,4.1020965576171875,52.61459609209481,3.926984514508929,10447.02,10447.02,0.20685930027643357,0.20671767512559963
06a1bfQTR18L  ,1717848119.0,1717851599.0,52.61459609209481,3.926984514508929,53.77542269431938,-6.907088335822607,10447.02,10431.78,0.20671767512559963,0.0
502d0eBTI7HT  ,1717848059.0,1717848119.0,56.55043029785156,23.925059925426133,56.472930908203125,23.914406516335227,4358.64,4869.18,0.1440381931008982,0.1660910144121935
502d0eBTI7HT  ,1717848119.0,1717849139.0,56.472930908203125,23.914406516335227,54.610198974609375,23.41865090762868,4869.18,11071.86,0.1660910144121935,0.21203067977889936
502d0eBTI7HT  ,1717849139.0,1717851599.0,54.610198974609375,23.41865090762868,50.03791809082031,20.376386140522204,11071.86,11826.240000000002,0.21203067977889936,0.0
440181EJU16VC ,1717848839.0,1717848899.0,37.0179205425715,-7.9895682956861265,37.02662658691406,-8.046900972406888,220.98,723.9000000000001,0.0863522359273197,0.10568341883989672
440181EJU16VC ,1717848899.0,1717849019.0,37.02662658691406,-8.046900972406888,37.12944030761719,-8.063672654172194,723.9000000000001,2514.6000000000004,0.10568341883989672,0.15280273636557695
440181EJU16VC ,1717849019.0,1717849139.0,37.12944030761719,-8.063672654172194,37.302978515625,-8.043102507895583,2514.6000000000004,4282.44,0.15280273636557695,0.17806462972340448
440181EJU16VC ,1717849139.0,1717849499.0,37.302978515625,-8.043102507895583,37.92182534427966,-7.972670845363439,4282.44,8366.76,0.17806462972340448,0.21338988539895543
440181EJU16VC ,1717849499.0,1717850099.0,37.92182534427966,-7.972670845363439,39.07415771484375,-7.558892291525126,8366.76,11269.98,0.21338988539895543,0.23043199223171276
440181EJU16VC ,1717850099.0,1717850999.0,39.07415771484375,-7.558892291525126,40.65875244140625,-6.25048828125,11269.98,11917.680000000002,0.23043199223171276,0.23307092637164803
440181EJU16VC ,1717850999.0,1717851599.0,40.65875244140625,-6.25048828125,41.79034423828125,-5.5330519242720015,11917.680000000002,11940.54,0.23307092637164803,0.0
4d22d6VJT527  ,1717850639.0,1717850699.0,41.80335093352754,12.247711891351743,41.79304504394531,12.180966463955963,243.84000000000003,1135.38,0.0941720459744018,0.13162779368425565
4d22d6VJT527  ,1717850699.0,1717850819.0,41.79304504394531,12.180966463955963,41.80498026185116,11.98729759038881,1135.38,3604.26,0.13162779368425565,0.1523546838265778
4d22d6VJT527  ,1717850819.0,1717851599.0,41.80498026185116,11.98729759038881,42.59422690181409,10.400603538335757,3604.26,7094.22,0.1523546838265778,0.0
34520cIBE6673 ,1717848899.0,1717848959.0,40.57598876953125,-3.5836181640625,40.60423278808594,-3.63958740234375,1280.16,1775.46,0.09457299095689568,0.10674261113036297
34520cIBE6673 ,1717848959.0,1717849259.0,40.60423278808594,-3.63958740234375,40.69433697199417,-4.1047044233842485,1775.46,4526.280000000001,0.10674261113036297,0.17188613941392308
34520cIBE6673 ,1717849259.0,1717849619.0,40.69433697199417,-4.1047044233842485,40.6483154296875,-4.93194580078125,4526.280000000001,6903.72,0.17188613941392308,0.21226225050143332
34520cIBE6673 ,1717849619.0,1717849739.0,40.6483154296875,-4.93194580078125,40.54513704978813,-5.206957730379997,6903.72,7635.24,0.21226225050143332,0.23958904674975084
34520cIBE6673 ,1717849739.0,1717851599.0,40.54513704978813,-5.206957730379997,40.37443542480469,-10.60052490234375,7635.24,11033.76,0.23958904674975084,0.0
4855d1KLM53Q  ,1717848059.0,1717848119.0,51.46554720603813,-2.420654296875,51.40997314453125,-2.4043727565456265,1379.22,1173.48,0.10469601246914428,0.09265837977513881
4855d1KLM53Q  ,1717848119.0,1717848239.0,51.40997314453125,-2.4043727565456265,51.38822393902277,-2.5566864013671875,1173.48,807.72,0.09265837977513881,0.07797752121688366
4855d1KLM53Q  ,1717848239.0,1717848359.0,51.38822393902277,-2.5566864013671875,51.38412734209481,-2.681427001953125,807.72,342.9,0.07797752121688366,0.05702706884083437
4855d1KLM53Q  ,1717848359.0,1717848419.0,51.38412734209481,-2.681427001953125,51.382218700344275,-2.7306365966796875,342.9,243.84,0.05702706884083437,0.0
7103d8SVA110  ,1717848059.0,1717848119.0,37.53762972556938,20.926805579144023,37.426462981660485,21.044192106827445,11201.4,11201.4,0.2687863513006495,0.2705474263430352
7103d8SVA110  ,1717848119.0,1717849979.0,37.426462981660485,21.044192106827445,33.92527770996094,24.53062096420599,11201.4,11163.3,0.2705474263430352,0.0
3002a2SLJ407  ,1717848059.0,1717851479.0,43.68223571777344,13.28738900118096,43.556671142578125,13.538797068041426,2438.4,3215.6400000000003,0.1267084820212607,0.13497072840588392
3002a2SLJ407  ,1717851479.0,1717851599.0,43.556671142578125,13.538797068041426,43.39178466796875,13.60126584075218,3215.6400000000003,3802.38,0.13497072840588392,0.0
4d00eeLGL13T  ,1717848059.0,1717848119.0,49.18199157714844,2.5534761868990383,49.156585693359375,2.4003014197716346,7856.22,7856.22,0.19148117960229552,0.18892324505854177
4d00eeLGL13T  ,1717848119.0,1717848419.0,49.156585693359375,2.4003014197716346,48.979888916015625,1.6559776893028844,7856.22,9517.38,0.18892324505854177,0.20574628345634524
4d00eeLGL13T  ,1717848419.0,1717851599.0,48.979888916015625,1.6559776893028844,44.46423029495498,-4.3782527272293805,9517.38,11628.12,0.20574628345634524,0.0
5110f3SAS2648 ,1717849799.0,1717849859.0,53.61868130958686,9.96451882755055,53.590517205707094,9.906679041245404,358.14000000000004,1173.48,0.08227764092752424,0.09422621044565256
5110f3SAS2648 ,1717849859.0,1717849979.0,53.590517205707094,9.906679041245404,53.62734002582097,9.802955178653493,1173.48,2590.7999999999997,0.09422621044565256,0.15716691366684354
5110f3SAS2648 ,1717849979.0,1717850099.0,53.62734002582097,9.802955178653493,53.7438137248411,10.046835506663603,2590.7999999999997,3634.74,0.15716691366684354,0.2015903481368421
5110f3SAS2648 ,1717850099.0,1717850519.0,53.7438137248411,10.046835506663603,54.27955627441406,11.157908720128676,3634.74,7642.860000000001,0.2015903481368421,0.24743911705029423
5110f3SAS2648 ,1717850519.0,1717851599.0,54.27955627441406,11.157908720128676,56.21044921875,13.781183416193182,7642.860000000001,11277.6,0.24743911705029423,0.0
4ca813RYR5151 ,1717848059.0,1717848119.0,55.81734350172139,-4.221067428588867,55.87696838378906,-4.152582341974437,2095.5,1790.7,0.13148079613712918,0.12251976863302108
4ca813RYR5151 ,1717848119.0,1717848239.0,55.87696838378906,-4.152582341974437,55.987910901085804,-4.0450286865234375,1790.7,1257.3,0.12251976863302108,0.07779594588795397
4ca813RYR5151 ,1717848239.0,1717848359.0,55.987910901085804,-4.0450286865234375,55.99978172172934,-4.186992645263672,1257.3,1028.7,0.07779594588795397,0.0
4ca813RYR69SR ,1717851419.0,1717851479.0,55.72242348881091,-4.698457717895508,55.64798646054025,-4.766263961791992,3055.6200000000003,3855.72,0.15507632965799442,0.18634052987601857
4ca813RYR69SR ,1717851479.0,1717851599.0,55.64798646054025,-4.766263961791992,55.449371337890625,-4.835066361860811,3855.72,5532.12,0.18634052987601857,0.0
781fb4CCA842  ,1717848059.0,1717848119.0,49.23560191009004,17.447011847245065,49.34870910644531,17.555518517127403,8740.14,9052.56,0.24726380653307625,0.2493342865367718
781fb4CCA842  ,1717848119.0,1717850639.0,49.34870910644531,17.555518517127403,54.25444522146451,23.053436279296875,9052.56,11948.16,0.2493342865367718,0.26842889972872774
781fb4CCA842  ,1717850639.0,1717850759.0,54.25444522146451,23.053436279296875,54.37673795021186,23.505498712713067,11948.16,11940.54,0.26842889972872774,0.2727102625929108
781fb4CCA842  ,1717850759.0,1717851599.0,54.37673795021186,23.505498712713067,54.98652648925781,26.929348216337317,11940.54,11925.3,0.2727102625929108,0.0
4070e8EXS73GE ,1717848059.0,1717848119.0,51.20549011230469,-3.2045189110008323,51.230644614009535,-3.07342529296875,3421.38,3093.7200000000003,0.15915352164286867,0.14513790939914026
4070e8EXS73GE ,1717848119.0,1717848419.0,51.230644614009535,-3.07342529296875,51.316131591796875,-2.524405814505883,3093.7200000000003,1790.7,0.14513790939914026,0.10126975222622184
4070e8EXS73GE ,1717848419.0,1717848539.0,51.316131591796875,-2.524405814505883,51.380401611328125,-2.4435672244509874,1790.7,1196.34,0.10126975222622184,0.08897934073259911
4070e8EXS73GE ,1717848539.0,1717848659.0,51.380401611328125,-2.4435672244509874,51.387618759931144,-2.5923919677734375,1196.34,670.5600000000001,0.08897934073259911,0.07346253745935184
4070e8EXS73GE ,1717848659.0,1717848719.0,51.387618759931144,-2.5923919677734375,51.385198043564614,-2.655792236328125,670.5600000000001,434.34,0.07346253745935184,0.07106411419310282
4070e8EXS73GE ,1717848719.0,1717848779.0,51.385198043564614,-2.655792236328125,51.382781982421875,-2.7171119483741677,434.34,243.84000000000003,0.07106411419310282,0.0
485779KLM1559 ,1717848539.0,1717848599.0,52.27931213378906,4.711456298828125,52.229644775390625,4.6996307373046875,525.78,1249.68,0.0930185195836531,0.12451118258521189
485779KLM1559 ,1717848599.0,1717848719.0,52.229644775390625,4.6996307373046875,52.09552001953125,4.7599029541015625,1249.68,2903.22,0.12451118258521189,0.1467413944427357
485779KLM1559 ,1717848719.0,1717850999.0,52.09552001953125,4.7599029541015625,48.291778564453125,2.5913649338942304,2903.22,10972.8,0.1467413944427357,0.22084479507255053
485779KLM1559 ,1717850999.0,1717851599.0,48.291778564453125,2.5913649338942304,47.09545588089248,2.6449584960937496,10972.8,11003.28,0.22084479507255053,0.0
4ca9cdRYR52GP ,1717850879.0,1717850939.0,35.934356689453125,-10.982608795166016,36.072258383540785,-10.931513360206113,11407.14,11407.14,0.26680015577470584,0.22979505904229658
4ca9cdRYR52GP ,1717850939.0,1717851599.0,36.072258383540785,-10.931513360206113,37.314697265625,-10.462315336186805,11407.14,11369.04,0.22979505904229658,0.0
4b8750PGT8DR  ,1717850039.0,1717850099.0,40.92741394042969,29.39556884765625,40.88552701271186,29.45871526544744,853.44,1516.38,0.11768009953024383,0.1433118492706327
4b8750PGT8DR  ,1717850099.0,1717850219.0,40.88552701271186,29.45871526544744,40.75103759765625,29.56488037109375,1516.38,2933.7000000000003,0.1433118492706327,0.16356134924861998
4b8750PGT8DR  ,1717850219.0,1717850339.0,40.75103759765625,29.56488037109375,40.60203552246094,29.6875,2933.7000000000003,4191.0,0.16356134924861998,0.20242053927720505
4b8750PGT8DR  ,1717850339.0,1717850459.0,40.60203552246094,29.6875,40.38881463519597,29.648541537198152,4191.0,4930.14,0.20242053927720505,0.20679203137183474
4b8750PGT8DR  ,1717850459.0,1717851359.0,40.38881463519597,29.648541537198152,38.80888366699219,28.372013257897414,4930.14,8107.68,0.20679203137183474,0.22342669384549135
4b8750PGT8DR  ,1717851359.0,1717851479.0,38.80888366699219,28.372013257897414,38.58147055415784,28.28741455078125,8107.68,6667.500000000001,0.22342669384549135,0.1774554506901911
4b8750PGT8DR  ,1717851479.0,1717851599.0,38.58147055415784,28.28741455078125,38.475657317597985,28.0833740234375,6667.500000000001,5532.12,0.1774554506901911,0.0
39a1e4PEA301  ,1717848059.0,1717851179.0,45.559464794094275,5.698127746582031,44.871002197265625,5.019509451729911,3215.64,1684.02,0.170052138323909,0.14495287780701713
39a1e4PEA301  ,1717851179.0,1717851599.0,44.871002197265625,5.019509451729911,45.40141994670286,5.472665181974086,1684.02,7574.28,0.14495287780701713,0.0
4866deTRA33H  ,1717848059.0,1717848119.0,52.540740966796875,5.8591461181640625,52.52847445213188,5.737688337053572,4450.08,3863.34,0.13879346805704665,0.13653190794166203
4866deTRA33H  ,1717848119.0,1717848239.0,52.52847445213188,5.737688337053572,52.48992919921875,5.5155181884765625,3863.34,2865.12,0.13653190794166203,0.11738798085902676
4866deTRA33H  ,1717848239.0,1717848419.0,52.48992919921875,5.5155181884765625,52.357452392578125,5.3069305419921875,2865.12,1684.0200000000002,0.11738798085902676,0.0979796674916689
4866deTRA33H  ,1717848419.0,1717848539.0,52.357452392578125,5.3069305419921875,52.32994079589844,5.1526641845703125,1684.0200000000002,1082.04,0.0979796674916689,0.08374669661756468
4866deTRA33H  ,1717848539.0,1717848779.0,52.32994079589844,5.1526641845703125,52.321130784891416,4.878086635044643,1082.04,358.14000000000004,0.08374669661756468,0.061544835248686064
4866deTRA33H  ,1717848779.0,1717848839.0,52.321130784891416,4.878086635044643,52.31932067871094,4.8238372802734375,358.14000000000004,160.02,0.061544835248686064,0.0
47b12eNBT31W  ,1717850579.0,1717850639.0,56.31652314784163,-12.316532135009766,56.20729064941406,-12.179426713423313,12001.5,12001.5,0.24676924989983312,0.28693236763528357
47b12eNBT31W  ,1717850639.0,1717851299.0,56.20729064941406,-12.179426713423313,54.85771179199219,-10.53330365349268,12001.5,12024.36,0.28693236763528357,0.2756313931201461
47b12eNBT31W  ,1717851299.0,1717851599.0,54.85771179199219,-10.53330365349268,54.44435119628906,-9.469003116383304,12024.36,11948.160000000002,0.2756313931201461,0.0
3451d4VLG1677 ,1717848659.0,1717848719.0,43.00172424316406,-8.416740949763778,42.994903564453125,-8.32348490870271,1783.0800000000002,2819.4,0.12703133245893866,0.14667870838962394
3451d4VLG1677 ,1717848719.0,1717849379.0,42.994903564453125,-8.32348490870271,42.812277583752646,-6.798771449497792,2819.4,9540.240000000002,0.14667870838962394,0.21448904087288306
