id,time,from_lat,from_lon,to_lat,to_lon
4ac8e5BIX79G  ,1717981439.0,53.5865478515625,16.11286272321429,54.02256774902344,15.751627176749608
4ac8e5BIX79G  ,1717981679.0,54.02256774902344,15.751627176749608,57.83235168457031,12.48383552797379
4ac8e5BIX79G  ,1717984079.0,57.83235168457031,12.48383552797379,57.7051764019465,12.318331810735888
394a0aAFR655  ,1717984679.0,43.33734027409957,26.69115339006696,43.38959516105005,26.487366812569753
4bcdefSXS5AC  ,1717981439.0,46.05528259277344,18.017779094416923,45.970001220703125,18.161606207126525
4bcdefSXS5AC  ,1717981499.0,45.970001220703125,18.161606207126525,46.01062386722888,18.088190404380242
4bcdefSXS5AC  ,1717981469.0,46.01062386722888,18.088190404380242,41.08836364746094,25.14190673828125
4066cfTOM59J  ,1717981259.0,49.481964111328125,9.197363602487664,49.54186908269333,9.0488000818201
4066cfTOM59J  ,1717981319.0,49.54186908269333,9.0488000818201,49.6605772891287,8.752763078019425
4066cfTOM59J  ,1717981439.0,49.6605772891287,8.752763078019425,52.64726257324219,-0.15594482421875
407c26TOM64Y  ,1717984199.0,45.30896720239672,15.647947730087653,43.77334853350106,18.454810460047906
407c26TOM64Y  ,1717982879.0,43.77334853350106,18.454810460047906,44.45040893554688,17.399074009486608
407c26TOM64Y  ,1717983419.0,44.45040893554688,17.399074009486608,43.90361798819849,18.33713936116029
4bc896PGT629  ,1717983479.0,38.63978576660156,30.258198613705844,39.07241821289063,30.01572318699049
4bc896PGT629  ,1717983719.0,39.07241821289063,30.01572318699049,40.11713577529131,29.48699257590554
4bc896PGT629  ,1717984379.0,40.11713577529131,29.48699257590554,35.7988716869031,30.702167266918874
4bc896PGT629  ,1717982005.25,35.7988716869031,30.702167266918874,37.08234883971134,30.774914285411008
4bc896PGT629  ,1717982639.0,37.08234883971134,30.774914285411008,38.002221058991,30.60964169709579
4bc896PGT629  ,1717983119.0,38.002221058991,30.60964169709579,36.82606558072365,30.477573111530393
4bc896PGT629  ,1717982564.0,36.82606558072365,30.477573111530393,37.19914840439618,30.76034545898437
4bc896PGT629  ,1717982699.0,37.19914840439618,30.76034545898437,38.41327731892214,30.3837890625
4bc896PGT629  ,1717983359.0,38.41327731892214,30.3837890625,39.69118279925847,29.66644287109375
4bc896PGT629  ,1717984079.0,39.69118279925847,29.66644287109375,40.40464782714844,29.21453857421875
4d2493WMT14VV ,1717983839.0,35.32430357852225,24.976949488863035,33.939697653560316,26.59223015967836
4d2493WMT14VV ,1717982879.0,33.939697653560316,26.59223015967836,36.49827575683594,23.319110870361328
3965b3AFR111  ,1717984319.0,44.445098876953125,26.29106794084821,44.50575256347656,26.14458356584821
3965b3AFR111  ,1717984379.0,44.50575256347656,26.14458356584821,44.8648681640625,25.252467564174108
4baa86THY323  ,1717982339.0,41.69325256347656,30.221141468394887,41.73966979980469,29.75366072221236
4baa86THY323  ,1717982519.0,41.73966979980469,29.75366072221236,41.40500343452066,29.34096935183503
4baa86THY323  ,1717982819.0,41.40500343452066,29.34096935183503,40.94111038466631,29.07893787730824
4baa86THY323  ,1717983299.0,40.94111038466631,29.07893787730824,41.368108846373474,29.195810717205667
4baa86THY323  ,1717983179.0,41.368108846373474,29.195810717205667,41.341209411621094,29.78209616921165
4baa86THY323  ,1717982759.0,41.341209411621094,29.78209616921165,41.33289401814089,29.29635481400923
4baa86THY323  ,1717982879.0,41.33289401814089,29.29635481400923,40.94279479980469,29.05804443359375
4baa86THY323  ,1717983359.0,40.94279479980469,29.05804443359375,41.068291098384535,28.7606464732777
4baa86THY323  ,1717983599.0,41.068291098384535,28.7606464732777,41.216141005693856,28.75758777965199
04021dETH552  ,1717983959.0,40.72517395019531,15.52337646484375,38.82825977519407,19.574120492432318
04021dETH552  ,1717982159.0,38.82825977519407,19.574120492432318,41.345123291015625,13.566162109375
aa6b9fUAL163  ,1717983839.0,33.81829833984375,35.49077248086735,33.8182921328787,35.490760803222656
aa6b9fUAL163  ,1717984139.0,33.8182921328787,35.490760803222656,33.81828689575195,35.49077248086735
aa6b9fUAL163  ,1717984049.0,33.81828689575195,35.49077248086735,33.8182921328787,35.490760803222656
aa6b9fUAL163  ,1717984259.0,33.8182921328787,35.490760803222656,33.81825256347656,35.49077248086735
aa6b9fUAL163  ,1717984679.0,33.81825256347656,35.49077248086735,33.81825256347656,35.49077248086735
4bb872PGT1577 ,1717981379.0,54.65986633300781,24.036631864659928,54.20180162332826,23.598173859831576
4bb872PGT1577 ,1717981679.0,54.20180162332826,23.598173859831576,54.48455293299788,23.843207129820144
4bb872PGT1577 ,1717981499.0,54.48455293299788,23.843207129820144,54.0404445842161,23.367919921875
4bb872PGT1577 ,1717981799.0,54.0404445842161,23.367919921875,48.84274291992188,21.398620605468743
45ab4aJTD680  ,1717984559.0,63.258765269134,20.314489746093752,58.032823465638245,22.783016791710487
45ab4aJTD680  ,1717982024.0,58.032823465638245,22.783016791710487,58.62199401855469,22.69527312247984
45ab4aJTD680  ,1717982279.0,58.62199401855469,22.69527312247984,59.52424621582031,22.374664306640625
