id,time,from_lat,from_lon,to_lat,to_lon
4005c0BAW262  ,1718499419.0,35.73284601761122,25.16985304812168,35.84140583620233,25.065482930934177
4892c5ENT1374 ,1718496239.0,40.24923706054688,24.8768310546875,40.59855651855469,24.7265625
4892c5ENT1374 ,1718496419.0,40.59855651855469,24.7265625,46.31831359863281,21.73470846036585
0101dcMSR982  ,1718496299.0,40.96773826469809,20.201859907670453,41.08278164621127,20.015724182128906
0101dcMSR982  ,1718496224.0,41.08278164621127,20.015724182128906,35.57736154329979,26.78647954413232
406d26EXS9RJ  ,1718496599.0,52.366790771484375,-3.200912475585937,52.4938411389367,-2.8237980433872565
406d26EXS9RJ  ,1718496719.0,52.4938411389367,-2.8237980433872565,53.384857177734375,-2.2106061662946104
4ba950THY39V  ,1718497139.0,40.25537109375,33.05322265625,40.31217723781779,32.832725524902344
4ba950THY39V  ,1718497229.0,40.31217723781779,32.832725524902344,41.11582946777344,28.759521484375
4ba950THY39V  ,1718499479.0,41.11582946777344,28.759521484375,41.21204440876589,28.75765020197088
40756aEZY45HP ,1718496779.0,45.95722961425781,-3.3795017149390105,47.09078979492188,-2.8901596069335938
40756aEZY45HP ,1718497319.0,47.09078979492188,-2.8901596069335938,49.7722561076536,-1.601108860325155
40756aEZY45HP ,1718498579.0,49.7722561076536,-1.601108860325155,47.847981727729405,-2.237414245001929
40756aEZY45HP ,1718497739.0,47.847981727729405,-2.237414245001929,50.00473798331568,-1.4160486169763544
40756aEZY45HP ,1718498699.0,50.00473798331568,-1.4160486169763544,47.887973203497424,-2.2753797258649513
40756aEZY45HP ,1718497739.0,47.887973203497424,-2.2753797258649513,49.88996887207031,-1.5080903705797937
40756aEZY45HP ,1718498639.0,49.88996887207031,-1.5080903705797937,50.87028374106197,-0.5060577392578125
40756aEZY45HP ,1718499299.0,50.87028374106197,-0.5060577392578125,50.991785081766416,-0.133514404296875
4bb18eTHY223  ,1718496299.0,40.51059528932733,20.68975275213068,40.54719543457031,20.0440673828125
4bb18eTHY223  ,1718496539.0,40.54719543457031,20.0440673828125,40.6871337890625,14.74969482421875
4bb18eTHY223  ,1718498579.0,40.6871337890625,14.74969482421875,40.62628487409171,18.021731636740945
507c8fMFX7668 ,1718496779.0,50.56855773925781,5.292952688116776,50.8805717856197,6.814727783203125
507c8fMFX7668 ,1718497319.0,50.8805717856197,6.814727783203125,51.66800288830773,11.141281127929688
507c8fMFX7668 ,1718498579.0,51.66800288830773,11.141281127929688,51.00902104781846,9.962252566688939
507c8fMFX7668 ,1718498219.0,51.00902104781846,9.962252566688939,51.689300537109375,10.724437816722974
507c8fMFX7668 ,1718498459.0,51.689300537109375,10.724437816722974,50.813129619016486,7.911624284421396
507c8fMFX7668 ,1718497619.0,50.813129619016486,7.911624284421396,51.65706311242055,11.35040283203125
507c8fMFX7668 ,1718498639.0,51.65706311242055,11.35040283203125,51.46768860897775,14.219589233398438
